datetime_local,UVI_clear_sky,UVI_all_sky,E_ery_Wm2,dose_Jm2,dose_SED
2025-06-21 05:09:00+01:00,0.03960063364238009,0.03960063364238009,0.0009900158410595023,0.4325567856099148,0.004325567856099148
2025-06-21 05:10:00+01:00,0.042119449876894643,0.042119449876894643,0.0010529862469223661,0.49573596042525675,0.004957359604252568
2025-06-21 05:11:00+01:00,0.04466955836728645,0.04466955836728645,0.0011167389591821611,0.5627402979761864,0.005627402979761864
2025-06-21 05:12:00+01:00,0.04725010312987804,0.04725010312987804,0.001181252578246951,0.6336154526710035,0.006336154526710035
2025-06-21 05:13:00+01:00,0.04986029493421801,0.04986029493421801,0.0012465073733554503,0.7084058950723305,0.0070840589507233055
2025-06-21 05:14:00+01:00,0.0524994030808238,0.0524994030808238,0.001312485077020595,0.7871549996935663,0.007871549996935663
2025-06-21 05:15:00+01:00,0.05516674847527052,0.05516674847527052,0.001379168711881763,0.8699051224064721,0.008699051224064721
2025-06-21 05:16:00+01:00,0.05786169775156206,0.05786169775156206,0.0014465424437890514,0.9566976690338151,0.00956697669033815
2025-06-21 05:17:00+01:00,0.06058365825237459,0.06058365825237459,0.0015145914563093649,1.0475731564123771,0.01047573156412377
2025-06-21 05:18:00+01:00,0.06333207371477827,0.06333207371477827,0.0015833018428694566,1.1425712669845445,0.011425712669845444
2025-06-21 05:19:00+01:00,0.06610642054115998,0.06610642054115998,0.0016526605135289995,1.2417308977962844,0.012417308977962845
2025-06-21 05:20:00+01:00,0.06890620455897188,0.06890620455897188,0.001722655113974297,1.3450902046347422,0.013450902046347421
2025-06-21 05:21:00+01:00,0.07173095819143639,0.07173095819143639,0.0017932739547859098,1.4526866419218967,0.014526866419218966
2025-06-21 05:22:00+01:00,0.07458023797581492,0.07458023797581492,0.001864505949395373,1.5645569988856192,0.015645569988856193
2025-06-21 05:23:00+01:00,0.07745362237728734,0.07745362237728734,0.0019363405594321835,1.6807374324515503,0.0168073743245155
2025-06-21 05:24:00+01:00,0.08035070985555583,0.08035070985555583,0.002008767746388896,1.801263497234884,0.01801263497234884
2025-06-21 05:25:00+01:00,0.08327111714858276,0.08327111714858276,0.002081777928714569,1.926170172957758,0.01926170172957758
2025-06-21 05:26:00+01:00,0.08621447774373109,0.08621447774373109,0.002155361943593277,2.0554918895733545,0.020554918895733545
2025-06-21 05:27:00+01:00,0.08918044051135991,0.08918044051135991,0.002229511012783998,2.1892625503403944,0.021892625503403942
2025-06-21 05:28:00+01:00,0.09216866847980981,0.09216866847980981,0.0023042167119952453,2.3275155530601093,0.023275155530601093
2025-06-21 05:29:00+01:00,0.09517883773393132,0.09517883773393132,0.002379470943348283,2.470283809661006,0.02470283809661006
2025-06-21 05:30:00+01:00,0.09821063642194379,0.09821063642194379,0.0024552659105485947,2.6175997642939217,0.02617599764293922
2025-06-21 05:31:00+01:00,0.10126376385762278,0.10126376385762278,0.00253159409644057,2.769495410080356,0.02769495410080356
2025-06-21 05:32:00+01:00,0.10433792970664092,0.10433792970664092,0.002608448242666023,2.9260023046403174,0.029260023046403173
2025-06-21 05:33:00+01:00,0.10743285324743143,0.10743285324743143,0.002685821331185786,3.0871515845114645,0.030871515845114647
2025-06-21 05:34:00+01:00,0.11054826269824329,0.11054826269824329,0.0027637065674560824,3.2529739785588294,0.03252973978558829
2025-06-21 05:35:00+01:00,0.11368389460314436,0.11368389460314436,0.002842097365078609,3.423499820463546,0.034234998204635464
2025-06-21 05:36:00+01:00,0.1168394932706735,0.1168394932706735,0.0029209873317668374,3.5987590603695563,0.035987590603695566
2025-06-21 05:37:00+01:00,0.12001481025962811,0.12001481025962811,0.003000370256490703,3.7787812757589982,0.03778781275758998
2025-06-21 05:38:00+01:00,0.12320960390715617,0.12320960390715617,0.003080240097678904,3.9635956816197324,0.039635956816197325
2025-06-21 05:39:00+01:00,0.1264236388949061,0.1264236388949061,0.0031605909723726525,4.153231139962092,0.041532311399620915
2025-06-21 05:40:00+01:00,0.129656685849489,0.129656685849489,0.003241417146237225,4.3477161687363255,0.04347716168736326
2025-06-21 05:41:00+01:00,0.13290852097394934,0.13290852097394934,0.0033227130243487337,4.54707895019725,0.045470789501972496
2025-06-21 05:42:00+01:00,0.13617892570729975,0.13617892570729975,0.0034044731426824937,4.751347338758199,0.047513473387581995
2025-06-21 05:43:00+01:00,0.1394676864095273,0.1394676864095273,0.0034866921602381825,4.9605488683724905,0.049605488683724906
2025-06-21 05:44:00+01:00,0.1427745940697429,0.1427745940697429,0.0035693648517435726,5.1747107594771045,0.051747107594771045
2025-06-21 05:45:00+01:00,0.1460994440354074,0.1460994440354074,0.0036524861008851847,5.393859925530215,0.05393859925530215
2025-06-21 05:46:00+01:00,0.1494420357607792,0.1494420357607792,0.00373605089401948,5.618022979171384,0.05618022979171384
2025-06-21 05:47:00+01:00,0.15280217257293124,0.15280217257293124,0.003820054314323281,5.847226238030781,0.05847226238030781
2025-06-21 05:48:00+01:00,0.15617966145383896,0.15617966145383896,0.003904491536345974,6.0814957302115396,0.0608149573021154
2025-06-21 05:49:00+01:00,0.15957431283720458,0.15957431283720458,0.0039893578209301145,6.320857199467347,0.06320857199467347
2025-06-21 05:50:00+01:00,0.16298594041880674,0.16298594041880674,0.004074648510470168,6.565336110095557,0.06565336110095557
2025-06-21 05:51:00+01:00,0.16641436097928514,0.16641436097928514,0.004160359024482129,6.814957651564485,0.06814957651564485
2025-06-21 05:52:00+01:00,0.1698593942183731,0.1698593942183731,0.0042464848554593275,7.069746742892044,0.07069746742892044
2025-06-21 05:53:00+01:00,0.173320862599684,0.173320862599684,0.004333021564992099,7.32972803679157,0.0732972803679157
2025-06-21 05:54:00+01:00,0.17679859120523964,0.17679859120523964,0.004419964780130991,7.59492592359943,0.0759492592359943
2025-06-21 05:55:00+01:00,0.18029240759900172,0.18029240759900172,0.004507310189975043,7.865364534997933,0.07865364534997933
