datetime_local,UVI_clear_sky,UVI_all_sky,E_ery_Wm2,dose_Jm2,dose_SED
2025-08-17 11:54:00-04:00,5.673745925666596,5.673745925666596,0.1418436481416649,1098.0369541664522,10.980369541664523
2025-08-17 11:55:00-04:00,5.680960097239726,5.680960097239726,0.14202400243099317,1106.5583943123117,11.065583943123118
2025-08-17 11:56:00-04:00,5.688069217725772,5.688069217725772,0.1422017304431443,1115.0904981389003,11.150904981389003
2025-08-17 11:57:00-04:00,5.695073083255424,5.695073083255424,0.1423768270813856,1123.6331077637835,11.236331077637836
2025-08-17 11:58:00-04:00,5.701971492992556,5.701971492992556,0.1425492873248139,1132.1860650032725,11.321860650032725
2025-08-17 11:59:00-04:00,5.708764249138815,5.708764249138815,0.14271910622847037,1140.7492113769806,11.407492113769806
2025-08-17 12:00:00-04:00,6.450655717747202,6.450655717747202,0.16126639294368006,1150.4251949536015,11.504251949536014
2025-08-17 12:01:00-04:00,6.458083112535468,6.45437157051677,0.16135928926291926,1160.1067523093766,11.601067523093766
2025-08-17 12:02:00-04:00,6.465390613925376,6.457959130461094,0.16144897826152735,1169.7936910050682,11.697936910050682
2025-08-17 12:03:00-04:00,6.472578012439559,6.461418395176732,0.1615354598794183,1179.4858185978333,11.794858185978333
2025-08-17 12:04:00-04:00,6.479645102054073,6.464749366187282,0.16161873415468203,1189.1829426471143,11.891829426471142
2025-08-17 12:05:00-04:00,6.486591680203147,6.467952048938195,0.16169880122345487,1198.8848707205216,11.988848707205216
2025-08-17 12:06:00-04:00,6.493417547783862,6.471026452791504,0.1617756613197876,1208.5914103997088,12.085914103997089
2025-08-17 12:07:00-04:00,6.500122509160742,6.47397259102044,0.161849314775511,1218.3023692862396,12.183023692862395
2025-08-17 12:08:00-04:00,6.506706372170289,6.476790480803989,0.16191976202009972,1228.0175550074455,12.280175550074455
2025-08-17 12:09:00-04:00,6.513168948125411,6.4794801432213145,0.16198700358053286,1237.7367752222774,12.377367752222774
2025-08-17 12:10:00-04:00,6.519510051819804,6.482041603246127,0.16205104008115317,1247.4598376271465,12.474598376271466
2025-08-17 12:11:00-04:00,6.525729501532235,6.484474889740939,0.16211187224352347,1257.186549961758,12.57186549961758
2025-08-17 12:12:00-04:00,6.531827119030759,6.486780035451237,0.16216950088628093,1266.9167200149348,12.669167200149348
2025-08-17 12:13:00-04:00,6.537802729576847,6.488957076999549,0.16222392692498872,1276.650155630434,12.766501556304341
2025-08-17 12:14:00-04:00,6.543656161929456,6.491006054879449,0.16227515137198623,1286.3866647127531,12.863866647127532
2025-08-17 12:15:00-04:00,6.549387248348994,6.492927013449434,0.16232317533623586,1296.1260552329272,12.961260552329271
2025-08-17 12:16:00-04:00,6.554995824601229,6.494720000926735,0.16236800002316837,1305.8681352343174,13.058681352343173
2025-08-17 12:17:00-04:00,6.560481729961102,6.496385069381022,0.16240962673452555,1315.612712838389,13.15612712838389
2025-08-17 12:18:00-04:00,6.56584480721648,6.497922274728033,0.16244805686820082,1325.359596250481,13.25359596250481
2025-08-17 12:19:00-04:00,6.571084902671809,6.499331676723094,0.16248329191807737,1335.1085937655657,13.351085937655657
2025-08-17 12:20:00-04:00,6.576201866151699,6.500613338954553,0.16251533347386382,1344.8595137739976,13.448595137739977
2025-08-17 12:21:00-04:00,6.5811955510044315,6.501767328837137,0.16254418322092842,1354.6121647672533,13.546121647672532
2025-08-17 12:22:00-04:00,6.5860658141053765,6.5027937176051935,0.16256984294012983,1364.366355343661,13.64366355343661
2025-08-17 12:23:00-04:00,6.590812515860344,6.503692580305869,0.16259231450764672,1374.12189421412,13.741218942141199
2025-08-17 12:24:00-04:00,6.595435520208837,6.504463995792163,0.16261159989480406,1383.8785902078082,13.838785902078081
2025-08-17 12:25:00-04:00,6.59993469462724,6.50510804671593,0.16262770116789824,1393.636252277882,13.93636252277882
2025-08-17 12:26:00-04:00,6.60430991013192,6.5056248195207536,0.16264062048801883,1403.394689507163,14.033946895071631
2025-08-17 12:27:00-04:00,6.608561041282245,6.5060144044347625,0.16265036011086906,1413.1537111138152,14.131537111138153
2025-08-17 12:28:00-04:00,6.612687966183521,6.506276895463326,0.16265692238658316,1422.9131264570103,14.229131264570103
2025-08-17 12:29:00-04:00,6.616690566489857,6.506412390381693,0.16266030975954232,1432.6727450425828,14.326727450425828
2025-08-17 12:30:00-04:00,6.620568727406936,6.506420990727507,0.16266052476818765,1442.432376528674,14.42432376528674
2025-08-17 12:31:00-04:00,6.624322337694707,6.506302801793249,0.16265757004483122,1452.1918307313638,14.521918307313637
2025-08-17 12:32:00-04:00,6.62795128967001,6.506057932618607,0.16265144831546519,1461.9509176302918,14.619509176302918
2025-08-17 12:33:00-04:00,6.631455479209091,6.505686495982712,0.1626421623995678,1471.709447374266,14.717094473742659
2025-08-17 12:34:00-04:00,6.634834805750064,6.505188608396327,0.16262971520990815,1481.4672302868603,14.814672302868603
2025-08-17 12:35:00-04:00,6.638089172295272,6.504564390093931,0.16261410975234827,1491.2240768720012,14.912240768720013
2025-08-17 12:36:00-04:00,6.641218485413572,6.503813965025706,0.16259534912564264,1500.9797978195397,15.009797978195397
2025-08-17 12:37:00-04:00,6.644222655242536,6.502937460849448,0.16257343652123618,1510.734204010814,15.10734204010814
2025-08-17 12:38:00-04:00,6.647101595490567,6.501935008922382,0.16254837522305957,1520.4871065241975,15.204871065241976
2025-08-17 12:39:00-04:00,6.649855223438953,6.500806744292908,0.1625201686073227,1530.2383166406369,15.302383166406369
2025-08-17 12:40:00-04:00,6.6524834599437925,6.499552805692211,0.16248882014230528,1539.9876458491751,15.399876458491752
2025-08-17 12:41:00-04:00,6.654986229437887,6.498173335525846,0.16245433338814613,1549.734905852464,15.49734905852464
2025-08-17 12:42:00-04:00,6.657363459932521,6.496668479865185,0.1624167119966296,1559.4799085722618,15.594799085722618
2025-08-17 12:43:00-04:00,6.659615083019161,6.495038388438803,0.16237595971097007,1569.22246615492,15.6922246615492
2025-08-17 12:44:00-04:00,6.6617410338710865,6.493283214623772,0.1623320803655943,1578.9623909768557,15.789623909768556
2025-08-17 12:45:00-04:00,6.663741251244921,6.491403115436863,0.16228507788592156,1588.699495650011,15.886994956500109
2025-08-17 12:46:00-04:00,6.6656156774820925,6.489398251525669,0.16223495628814172,1598.4335930272994,15.984335930272994
2025-08-17 12:47:00-04:00,6.667364258510193,6.48726878715963,0.16218171967899075,1608.1644962080388,16.08164496208039
2025-08-17 12:48:00-04:00,6.6689869438442715,6.485014890220982,0.16212537225552454,1617.8920185433703,16.178920185433704
2025-08-17 12:49:00-04:00,6.670483686588043,6.482636732195622,0.16206591830489053,1627.6159736416637,16.276159736416638
2025-08-17 12:50:00-04:00,6.671854443434999,6.480134488163879,0.16200336220409697,1637.3361753739096,16.373361753739097
2025-08-17 12:51:00-04:00,6.673099174669446,6.477508336791203,0.16193770841978009,1647.0524378790963,16.470524378790962
2025-08-17 12:52:00-04:00,6.674217844167457,6.474758460318775,0.16186896150796937,1656.7645755695744,16.567645755695743
2025-08-17 12:53:00-04:00,6.67521041939774,6.471885044554016,0.1617971261138504,1666.4724031364053,16.664724031364052
2025-08-17 12:54:00-04:00,6.676076871422428,6.4688882788610425,0.16172220697152606,1676.175735554697,16.76175735554697
2025-08-17 12:55:00-04:00,6.676817174897758,6.46576835615099,0.16164420890377476,1685.8743880889235,16.858743880889236
2025-08-17 12:56:00-04:00,6.6774313080747145,6.4625254728723105,0.16156313682180776,1695.568176298232,16.95568176298232
2025-08-17 12:57:00-04:00,6.677919252799541,6.459159829000935,0.1614789957250234,1705.2569160417333,17.052569160417335
2025-08-17 12:58:00-04:00,6.67828099451419,6.455671628030384,0.1613917907007596,1714.9404234837789,17.14940423483779
2025-08-17 12:59:00-04:00,6.678516522256697,6.452061076961786,0.16130152692404465,1724.6185150992217,17.24618515099222
2025-08-17 13:00:00-04:00,7.329161386770004,7.076431683777935,0.17691079209444838,1735.2331626248886,17.352331626248887
2025-08-17 13:01:00-04:00,7.329142820091598,7.080625908375849,0.1770156477093962,1745.8541014874522,17.458541014874523
2025-08-17 13:02:00-04:00,7.328985733084872,7.0846862086487095,0.17711715521621774,1756.4811308004253,17.564811308004252
2025-08-17 13:03:00-04:00,7.328690129507649,7.088612349403088,0.1772153087350772,1767.1140493245298,17.671140493245296
2025-08-17 13:04:00-04:00,7.328256017064715,7.092404099274127,0.17731010248185317,1777.7526554734409,17.777526554734408
2025-08-17 13:05:00-04:00,7.3276834074076564,7.0960612307367255,0.17740153076841814,1788.396747319546,17.883967473195458
2025-08-17 13:06:00-04:00,7.32697231613463,7.099583520116659,0.17748958800291648,1799.046122599721,17.99046122599721
2025-08-17 13:07:00-04:00,7.326122762789988,7.1029707476015576,0.17757426869003895,1809.7005787211233,18.097005787211234
2025-08-17 13:08:00-04:00,7.325134770863879,7.106222697251855,0.17765556743129637,1820.359912767001,18.20359912767001
2025-08-17 13:09:00-04:00,7.324008367791704,7.109339157011602,0.17773347892529007,1831.0239215025185,18.310239215025184
2025-08-17 13:10:00-04:00,7.322743584953501,7.112319918719205,0.17780799796798014,1841.6924013805974,18.416924013805975
2025-08-17 13:11:00-04:00,7.321340457673242,7.115164778118077,0.17787911945295193,1852.3651485477744,18.523651485477743
2025-08-17 13:12:00-04:00,7.319799025218024,7.117873534867182,0.17794683837167954,1863.0419588500752,18.63041958850075
2025-08-17 13:13:00-04:00,7.318119330797174,7.120445992551503,0.17801114981378757,1873.7226278389023,18.737226278389024
2025-08-17 13:14:00-04:00,7.31630142156127,7.122881958692409,0.17807204896731021,1884.406950776941,18.844069507769408
2025-08-17 13:15:00-04:00,7.314345348601055,7.125181244757925,0.1781295311189481,1895.0947226440778,18.95094722644078
2025-08-17 13:16:00-04:00,7.312251166946271,7.127343666172917,0.1781835916543229,1905.785738143337,19.057857381433372
2025-08-17 13:17:00-04:00,7.310018935564395,7.129369042329183,0.17823422605822958,1916.4797917068308,19.16479791706831
2025-08-17 13:18:00-04:00,7.307648717359282,7.131257196595437,0.17828142991488594,1927.176677501724,19.27176677501724
2025-08-17 13:19:00-04:00,7.305140579169728,7.133007956327223,0.17832519890818058,1937.8761894362149,19.37876189436215
2025-08-17 13:20:00-04:00,7.302494591767919,7.134621152876703,0.17836552882191758,1948.5781211655299,19.485781211655297
2025-08-17 13:21:00-04:00,7.299710829857812,7.136096621602379,0.17840241554005948,1959.2822660979334,19.592822660979333
2025-08-17 13:22:00-04:00,7.296789372073412,7.137434201878705,0.17843585504696763,1969.9884174007516,19.699884174007515
2025-08-17 13:23:00-04:00,7.293730300976958,7.138633737105609,0.17846584342764021,1980.69636800641,19.8069636800641
2025-08-17 13:24:00-04:00,7.29053370305702,7.13969507471791,0.17849237686794775,1991.4059106184868,19.91405910618487
2025-08-17 13:25:00-04:00,7.287199668726502,7.140618066194647,0.17851545165486618,2002.1168377177787,20.021168377177787
2025-08-17 13:26:00-04:00,7.283728292320566,7.141402567068325,0.1785350641767081,2012.8289415683812,20.128289415683813
2025-08-17 13:27:00-04:00,7.2801196720944406,7.1420484369340285,0.17855121092335072,2023.5420142237822,20.23542014223782
2025-08-17 13:28:00-04:00,7.276373910221169,7.142555539458481,0.17856388848646204,2034.25584753297,20.3425584753297
2025-08-17 13:29:00-04:00,7.2724911127892335,7.142923742388965,0.17857309355972412,2044.9702331465535,20.449702331465534
2025-08-17 13:30:00-04:00,7.268471389800129,7.143152917562196,0.1785788229390549,2055.684962522897,20.55684962522897
2025-08-17 13:31:00-04:00,7.264314855165803,7.14324294091304,0.17858107352282598,2066.3998269342665,20.663998269342663
2025-08-17 13:32:00-04:00,7.2600216267060365,7.143193692483181,0.17857984231207952,2077.114617472991,20.77114617472991
2025-08-17 13:33:00-04:00,7.255591826145725,7.143005056429671,0.17857512641074177,2087.829125057636,20.878291250576357
2025-08-17 13:34:00-04:00,7.25102557911207,7.142676921033384,0.1785669230258346,2098.5431404391857,20.985431404391857
2025-08-17 13:35:00-04:00,7.24632301513167,7.142209178707365,0.17855522946768412,2109.256454207247,21.09256454207247
2025-08-17 13:36:00-04:00,7.241484267627549,7.1416017260051,0.1785400431501275,2119.9688567962544,21.199688567962543
2025-08-17 13:37:00-04:00,7.236509473916065,7.14085446362867,0.17852136159071674,2130.6801384916976,21.306801384916977
2025-08-17 13:38:00-04:00,7.231398775203747,7.1399672964368035,0.17849918241092008,2141.390089436353,21.41390089436353
2025-08-17 13:39:00-04:00,7.226152316584044,7.1389401334528575,0.17847350333632145,2152.0984996365323,21.520984996365325
2025-08-17 13:40:00-04:00,7.220770247033969,7.137772887872659,0.17844432219681647,2162.8051589683414,21.628051589683412
2025-08-17 13:41:00-04:00,7.215252719410679,7.136465477072287,0.17841163692680717,2173.50985718395,21.735098571839497
2025-08-17 13:42:00-04:00,7.209599890447941,7.135017822615721,0.17837544556539303,2184.2123839178735,21.842123839178736
2025-08-17 13:43:00-04:00,7.203811920752532,7.133429850262421,0.1783357462565605,2194.912528693267,21.94912528693267
2025-08-17 13:44:00-04:00,7.197888974800531,7.1317014899747795,0.1782925372493695,2205.6100809282293,22.05610080928229
2025-08-17 13:45:00-04:00,7.191831220933548,7.129832675925501,0.1782458168981375,2216.3048299421175,22.163048299421174
2025-08-17 13:46:00-04:00,7.185638831354832,7.127823346504851,0.17819558366262128,2226.996564961875,22.269965649618747
2025-08-17 13:47:00-04:00,7.179311982125326,7.1256734443278384,0.17814183610819595,2237.6850751283664,22.376850751283666
2025-08-17 13:48:00-04:00,7.172850853159614,7.123382916241272,0.1780845729060318,2248.3701495027285,22.483701495027287
2025-08-17 13:49:00-04:00,7.166255628221781,7.120951713330723,0.17802379283326808,2259.0515770727247,22.590515770727247
2025-08-17 13:50:00-04:00,7.159526494921212,7.118379790927412,0.1779594947731853,2269.729146759116,22.697291467591157
2025-08-17 13:51:00-04:00,7.152663644708254,7.115667108614936,0.1778916777153734,2280.402647422038,22.804026474220382
2025-08-17 13:52:00-04:00,7.145667272869851,7.112813630235967,0.17782034075589917,2291.071867867392,22.91071867867392
2025-08-17 13:53:00-04:00,7.138537578525053,7.109819323898803,0.17774548309747007,2301.7365968532404,23.017365968532403
2025-08-17 13:54:00-04:00,7.1312747646204535,7.106684161983831,0.1776671040495958,2312.396623096216,23.12396623096216
2025-08-17 13:55:00-04:00,7.123879037925544,7.103408121149895,0.1775852030287474,2323.0517352779407,23.230517352779408
2025-08-17 13:56:00-04:00,7.116350609027972,7.099991182340551,0.17749977955851376,2333.7017220514517,23.337017220514518
2025-08-17 13:57:00-04:00,7.108689692328728,7.09643333079023,0.17741083326975576,2344.346372047637,23.44346372047637
2025-08-17 13:58:00-04:00,7.100896506037247,7.092734556030308,0.1773183639007577,2354.9854738816825,23.549854738816826
2025-08-17 13:59:00-04:00,7.0929712721664195,7.08889485189506,0.1772223712973765,2365.618816159525,23.65618816159525
2025-08-17 14:00:00-04:00,7.586460736012398,7.586460736012398,0.18966151840030995,2376.9985072635436,23.769985072635436
2025-08-17 14:01:00-04:00,7.577692407542075,7.574843650997886,0.18937109127494717,2388.3607727400404,23.883607727400403
2025-08-17 14:02:00-04:00,7.568783421312365,7.5630926067098745,0.18907731516774687,2399.7054116501054,23.997054116501054
2025-08-17 14:03:00-04:00,7.559734031288251,7.551208015463489,0.18878020038658722,2411.0322236733005,24.110322236733005
2025-08-17 14:04:00-04:00,7.550544495479393,7.5391902932305515,0.18847975733076378,2422.3410091131464,24.223410091131463
2025-08-17 14:05:00-04:00,7.541215075934246,7.5270398596260994,0.18817599649065248,2433.6315689025855,24.336315689025856
2025-08-17 14:06:00-04:00,7.531746038734104,7.514757137894854,0.18786892844737135,2444.9037046094277,24.449037046094276
2025-08-17 14:07:00-04:00,7.522137653987067,7.502342554897627,0.1875585638724407,2456.157218441774,24.56157218441774
2025-08-17 14:08:00-04:00,7.512390195821891,7.489796541097615,0.18724491352744038,2467.3919132534206,24.673919132534206
2025-08-17 14:09:00-04:00,7.5025039423817885,7.477119530546662,0.18692798826366655,2478.6075925492405,24.786075925492405
2025-08-17 14:10:00-04:00,7.49247917581811,7.464311960871425,0.18660779902178562,2489.8040604905477,24.89804060490548
2025-08-17 14:11:00-04:00,7.482316182283973,7.45137427325949,0.18628435683148725,2500.981121900437,25.00981121900437
2025-08-17 14:12:00-04:00,7.472015251927768,7.4383069124453876,0.18595767281113468,2512.138582269105,25.12138582269105
2025-08-17 14:13:00-04:00,7.461576678886618,7.42511032669657,0.18562775816741425,2523.27624775915,25.2327624775915
2025-08-17 14:14:00-04:00,7.451000761279733,7.4117849677993135,0.18529462419498283,2534.393925210849,25.343939252108488
2025-08-17 14:15:00-04:00,7.440287801201678,7.398331291044526,0.18495828227611316,2545.4914221474155,25.454914221474155
2025-08-17 14:16:00-04:00,7.429438104715578,7.384749755213528,0.18461874388033822,2556.568546780236,25.56568546780236
2025-08-17 14:17:00-04:00,7.418451981846213,7.371040822563737,0.18427602056409342,2567.6251080140814,25.676251080140815
2025-08-17 14:18:00-04:00,7.407329746573072,7.3572049588143065,0.18393012397035766,2578.660915452303,25.78660915452303
2025-08-17 14:19:00-04:00,7.396071716823259,7.3432426331316645,0.18358106582829162,2589.6757794020004,25.896757794020004
2025-08-17 14:20:00-04:00,7.384678214464402,7.329154318115045,0.18322885795287613,2600.6695108791732,26.00669510879173
2025-08-17 14:21:00-04:00,7.373149565297409,7.314940489781902,0.18287351224454756,2611.641921613846,26.11641921613846
2025-08-17 14:22:00-04:00,7.3614860990491815,7.300601627553286,0.18251504068883215,2622.592824055176,26.225928240551763
2025-08-17 14:23:00-04:00,7.34968814936525,7.286138214239159,0.182153455355979,2633.522031376535,26.335220313765348
2025-08-17 14:24:00-04:00,7.3377560538023054,7.271550736023638,0.18178876840059094,2644.42935748057,26.4442935748057
2025-08-17 14:25:00-04:00,7.325690153820677,7.256839682450182,0.18142099206125456,2655.3146170042455,26.553146170042456
2025-08-17 14:26:00-04:00,7.313490794776726,7.242005546406728,0.1810501386601682,2666.1776253238554,26.661776253238553
2025-08-17 14:27:00-04:00,7.301158325915153,7.22704882411075,0.18067622060276875,2677.0181985600216,26.770181985600217
2025-08-17 14:28:00-04:00,7.288693100361239,7.211970015094278,0.18029925037735695,2687.836153582663,26.87836153582663
2025-08-17 14:29:00-04:00,7.276095475113001,7.196769622188837,0.17991924055472092,2698.631308015946,26.986313080159462
2025-08-17 14:30:00-04:00,7.263365811033289,7.181448151510357,0.17953620378775892,2709.4034802432116,27.094034802432116
2025-08-17 14:31:00-04:00,7.250504472841788,7.166006112444007,0.1791501528111002,2720.1524894118775,27.201524894118776
2025-08-17 14:32:00-04:00,7.237511829106962,7.150444017628984,0.1787611004407246,2730.878155438321,27.30878155438321
2025-08-17 14:33:00-04:00,7.2243882522379,7.13476238294322,0.17836905957358049,2741.580299012736,27.415802990127357
2025-08-17 14:34:00-04:00,7.211134118476141,7.1189617274881,0.1779740431872025,2752.258741603968,27.522587416039677
2025-08-17 14:35:00-04:00,7.1977498078873525,7.103042573573045,0.17757606433932613,2762.9133054643275,27.629133054643276
