datetime_local,UVI_clear_sky,UVI_all_sky,E_ery_Wm2,dose_Jm2,dose_SED
2025-09-02 10:21:00+10:00,2.878949873059685,2.3628454445965463,0.05907113611491366,267.1042357023807,2.6710423570238073
2025-09-02 10:22:00+10:00,2.8888530411796833,2.346312348080084,0.0586578087020021,270.62370422450084,2.7062370422450086
2025-09-02 10:23:00+10:00,2.8986860215545533,2.329553766102989,0.05823884415257472,274.11803487365535,2.7411803487365534
2025-09-02 10:24:00+10:00,2.908448485486421,2.3125712348013985,0.05781428087003496,277.58689172585747,2.775868917258575
2025-09-02 10:25:00+10:00,2.9181401069448714,2.295366303633466,0.05738415759083665,281.02994118130766,2.8102994118130766
2025-09-02 10:26:00+10:00,2.927760562568487,2.277940535266701,0.05694851338166752,284.44685198420774,2.8444685198420774
2025-09-02 10:27:00+10:00,2.9373095316664832,2.260295505465306,0.056507387636632656,287.8372952424057,2.8783729524240567
2025-09-02 10:28:00+10:00,2.946786696220387,2.2424328029774654,0.056060820074436635,291.20094444687186,2.9120094444687186
2025-09-02 10:29:00+10:00,2.9561917408857776,2.2243540294225914,0.055608850735564784,294.53747549100575,2.9453747549100573
2025-09-02 10:30:00+10:00,2.965524352994091,2.2060607991785313,0.055151519979463284,297.84656668977357,2.9784656668977356
2025-09-02 10:31:00+10:00,2.9747842225544794,2.187554739268721,0.05468886848171802,301.12789879867665,3.0112789879867665
2025-09-02 10:32:00+10:00,2.9839710422557144,2.168837489249275,0.05422093723123188,304.38115503255057,3.043811550325506
2025-09-02 10:33:00+10:00,2.9930845074681476,2.149910701096023,0.05374776752740057,307.6060210841946,3.076060210841946
2025-09-02 10:34:00+10:00,3.0021243162457116,2.1307760390914683,0.053269400977286704,310.8021851428318,3.1080218514283176
2025-09-02 10:35:00+10:00,3.0110901693279835,2.1114351797116955,0.052785879492792384,313.96933791239934,3.1396933791239934
2025-09-02 10:36:00+10:00,3.019981770142258,2.0918898115131737,0.05229724528782934,317.1071726296691,3.1710717262966908
2025-09-02 10:37:00+10:00,3.0287988248056954,2.072141635019506,0.05180354087548765,320.21538508219834,3.2021538508219836
2025-09-02 10:38:00+10:00,3.0375410421274833,2.0521923626080802,0.051304809065202,323.29367362611043,3.232936736261104
2025-09-02 10:39:00+10:00,3.046208133611048,2.0320437183966384,0.05080109295991596,326.3417392037054,3.263417392037054
2025-09-02 10:40:00+10:00,3.0547998134562873,2.01169743812975,0.05029243595324375,329.3592853609,3.2935928536090002
2025-09-02 10:41:00+10:00,3.063315798561846,1.9911552690652001,0.04977888172663,332.3460182644978,3.3234601826449777
2025-09-02 10:42:00+10:00,3.071755808527415,1.9704189698602685,0.049260474246506716,335.3016467192882,3.353016467192882
2025-09-02 10:43:00+10:00,3.080119565656056,1.9494903104579184,0.04873725776144796,338.2258821849751,3.382258821849751
2025-09-02 10:44:00+10:00,3.0884067949565592,1.928371071972876,0.048209276799321896,341.1184387929344,3.411184387929344
2025-09-02 10:45:00+10:00,3.096617224145808,1.907063046577601,0.04767657616444003,343.9790333628008,3.4397903336280082
2025-09-02 10:46:00+10:00,3.1047505836511924,1.8855680373881631,0.04713920093470408,346.80738541888303,3.4680738541888303
2025-09-02 10:47:00+10:00,3.1128066066130127,1.8638878583499867,0.04659719645874967,349.60321720640803,3.4960321720640803
2025-09-02 10:48:00+10:00,3.1207850288869157,1.8420243341234965,0.04605060835308741,352.3662537075933,3.523662537075933
2025-09-02 10:49:00+10:00,3.1286855890463623,1.819979299969652,0.0454994824992413,355.09622265754774,3.550962226575477
2025-09-02 10:50:00+10:00,3.1365080283850717,1.7977546016353458,0.04494386504088364,357.79285456000076,3.577928545600008
2025-09-02 10:51:00+10:00,3.144252090919512,1.7753520952387,0.0443838023809675,360.4558827028588,3.6045588270285878
2025-09-02 10:52:00+10:00,3.151917523391394,1.7527736471542383,0.043819341178855956,363.0850431735901,3.6308504317359014
2025-09-02 10:53:00+10:00,3.1595040752701613,1.7300211338979299,0.04325052834744825,365.680074874437,3.65680074874437
2025-09-02 10:54:00+10:00,3.1670114987555102,1.7070964420121166,0.04267741105030291,368.2407195374552,3.682407195374552
2025-09-02 10:55:00+10:00,3.1744395487798944,1.68400146795031,0.042100036698757747,370.76672173938067,3.707667217393807
2025-09-02 10:56:00+10:00,3.181787983011049,1.6607381179618645,0.041518452949046616,373.2578289163235,3.732578289163235
2025-09-02 10:57:00+10:00,3.1890565618545277,1.637308307976532,0.040932707699413304,375.7137913782883,3.757137913782883
2025-09-02 10:58:00+10:00,3.1962450484562077,1.6137139634888658,0.04034284908722165,378.1343623235216,3.781343623235216
2025-09-02 10:59:00+10:00,3.203353208704833,1.5899570194425208,0.03974892548606302,380.5192978526854,3.8051929785268537
2025-09-02 11:00:00+10:00,3.9086491145424276,1.906658104654843,0.04766645261637108,383.3792850096676,3.8337928500966765
2025-09-02 11:01:00+10:00,3.9171068859276907,1.9300886732873783,0.04825221683218446,386.27441801959867,3.8627441801959868
2025-09-02 11:02:00+10:00,3.92546602468976,1.9535535217666518,0.04883883804416629,389.2047483022487,3.8920474830224867
2025-09-02 11:03:00+10:00,3.9337262591859576,1.977051055283101,0.04942627638207753,392.17032488517333,3.9217032488517334
2025-09-02 11:04:00+10:00,3.941887321128401,2.0005796753747966,0.05001449188436992,395.1711943982355,3.951711943982355
2025-09-02 11:05:00+10:00,3.9499489455870727,2.024137780011681,0.05060344450029203,398.20740106825303,3.9820740106825303
2025-09-02 11:06:00+10:00,3.9579108709928508,2.047723763679882,0.05119309409199705,401.27898671377284,4.0127898671377285
2025-09-02 11:07:00+10:00,3.9657728391405502,2.071336017466118,0.05178340043665295,404.385990739972,4.04385990739972
2025-09-02 11:08:00+10:00,3.9735345951919547,2.0949729291421906,0.052374323228554766,407.5284501336853,4.075284501336853
2025-09-02 11:09:00+10:00,3.981195887678807,2.118632883249542,0.052965822081238546,410.7063994585596,4.107063994585596
2025-09-02 11:10:00+10:00,3.9887564685058168,2.142314261183914,0.053557856529597846,413.9198708503355,4.139198708503355
2025-09-02 11:11:00+10:00,3.9962160929536443,2.1660154412800794,0.054150386032001986,417.1688940122556,4.171688940122555
2025-09-02 11:12:00+10:00,4.0035745196818535,2.1897347988966476,0.05474336997241619,420.4534962106006,4.204534962106006
2025-09-02 11:13:00+10:00,4.010831510731858,2.213470706500951,0.05533676766252378,423.773702270352,4.23773702270352
2025-09-02 11:14:00+10:00,4.01798683152986,2.237221533754016,0.0559305383438504,427.129534570983,4.27129534570983
2025-09-02 11:15:00+10:00,4.02504025088973,2.260985647595589,0.05652464118988972,430.5210130423764,4.305210130423764
2025-09-02 11:16:00+10:00,4.031991541015924,2.284761412329265,0.057119035308231626,433.94815516087033,4.339481551608703
2025-09-02 11:17:00+10:00,4.038840477506318,2.3085471897076593,0.05771367974269148,437.4109759454318,4.374109759454318
2025-09-02 11:18:00+10:00,4.045586839355051,2.3323413390176673,0.05830853347544168,440.9094879539583,4.409094879539583
2025-09-02 11:19:00+10:00,4.052230408955359,2.3561422171657966,0.05890355542914492,444.443701279707,4.44443701279707
2025-09-02 11:20:00+10:00,4.058770972102333,2.379948178763551,0.05949870446908877,448.0136235478523,4.480136235478523
2025-09-02 11:21:00+10:00,4.065208317995701,2.403757576212897,0.06009393940532243,451.6192599121717,4.516192599121717
2025-09-02 11:22:00+10:00,4.071542239242559,2.4275687597917917,0.06068921899479479,455.26061305185937,4.552606130518594
2025-09-02 11:23:00+10:00,4.0777725318600675,2.451380077739766,0.06128450194349415,458.937683168469,4.58937683168469
2025-09-02 11:24:00+10:00,4.083898995278134,2.4751898763435793,0.06187974690858948,462.65046798298437,4.626504679829844
2025-09-02 11:25:00+10:00,4.089921432342067,2.498996500022938,0.06247491250057345,466.3989627330188,4.663989627330188
2025-09-02 11:26:00+10:00,4.095839649315172,2.522798291416255,0.06306995728540638,470.18316017014314,4.701831601701431
2025-09-02 11:27:00+10:00,4.101653455881355,2.5465935914664923,0.0636648397866623,474.0030505573429,4.740030505573428
2025-09-02 11:28:00+10:00,4.107362665147656,2.570380739507037,0.06425951848767593,477.8586216666034,4.778586216666034
2025-09-02 11:29:00+10:00,4.112967093646779,2.5941580733476437,0.0648539518336911,481.7498587766249,4.817498587766249
2025-09-02 11:30:00+10:00,4.118466561339563,2.6179239293604266,0.06544809823401067,485.6767446706655,4.856767446706655
2025-09-02 11:31:00+10:00,4.123860891617443,2.6416766425659035,0.06604191606414758,489.63925963451436,4.896392596345144
2025-09-02 11:32:00+10:00,4.129149911304846,2.665414546719085,0.06663536366797712,493.63738145459297,4.93637381454593
2025-09-02 11:33:00+10:00,4.134333450661578,2.6891359743956174,0.06722839935989043,497.6710854161864,4.976710854161864
2025-09-02 11:34:00+10:00,4.139411343385159,2.712839257077968,0.0678209814269492,501.7403443018033,5.017403443018033
2025-09-02 11:35:00+10:00,4.144383426613115,2.7365227252416497,0.06841306813104124,505.8451283896658,5.058451283896658
2025-09-02 11:36:00+10:00,4.149249540925256,2.760184708441503,0.06900461771103758,509.98540545232805,5.099854054523281
2025-09-02 11:37:00+10:00,4.154009530345884,2.783823535398001,0.06959558838495003,514.1611407554251,5.141611407554251
2025-09-02 11:38:00+10:00,4.15866324234598,2.807437534083603,0.07018593835209007,518.3722970565505,5.183722970565505
2025-09-02 11:39:00+10:00,4.163210527845343,2.831025031809139,0.07077562579522848,522.6188346042642,5.226188346042642
2025-09-02 11:40:00+10:00,4.1676512412146955,2.8545843553102417,0.07136460888275604,526.9007111372296,5.269007111372296
2025-09-02 11:41:00+10:00,4.1719852402777455,2.8781138308338003,0.07195284577084501,531.2178818834802,5.312178818834802
2025-09-02 11:42:00+10:00,4.176212386313187,2.9016117842244404,0.07254029460561101,535.5702995598169,5.355702995598169
2025-09-02 11:43:00+10:00,4.1803325440566965,2.925076541011057,0.07312691352527642,539.9579143713336,5.399579143713336
2025-09-02 11:44:00+10:00,4.184345581702849,2.9485064264933527,0.07371266066233381,544.3806740110736,5.443806740110736
2025-09-02 11:45:00+10:00,4.1882513709070075,2.9718997658284074,0.07429749414571019,548.8385236598161,5.488385236598162
2025-09-02 11:46:00+10:00,4.192049786787168,2.9952548841172786,0.07488137210293197,553.3314059859921,5.533314059859921
2025-09-02 11:47:00+10:00,4.195740707925758,3.0185701064916217,0.07546425266229054,557.8592611457295,5.578592611457295
2025-09-02 11:48:00+10:00,4.199324016371394,3.0418437582003297,0.07604609395500825,562.42202678303,5.6242202678302995
2025-09-02 11:49:00+10:00,4.202799597640572,3.065074164696182,0.07662685411740455,567.0196380300742,5.670196380300743
2025-09-02 11:50:00+10:00,4.206167340719344,3.0882596517225256,0.07720649129306315,571.6520275076581,5.716520275076581
2025-09-02 11:51:00+10:00,4.209427138064932,3.111398545399968,0.0777849636349992,576.319125325758,5.76319125325758
2025-09-02 11:52:00+10:00,4.212578885607283,3.1344891723130686,0.07836222930782671,581.0208590842276,5.810208590842276
2025-09-02 11:53:00+10:00,4.215622482750608,3.157529859597061,0.07893824648992652,585.7571538736232,5.857571538736233
2025-09-02 11:54:00+10:00,4.218557832374833,3.180518935024566,0.07951297337561415,590.5279322761601,5.905279322761601
2025-09-02 11:55:00+10:00,4.221384840837041,3.203454727092329,0.08008636817730821,595.3331143667986,5.953331143667985
2025-09-02 11:56:00+10:00,4.224103417972839,3.2263355651079446,0.08065838912769861,600.1726177144604,6.001726177144604
2025-09-02 11:57:00+10:00,4.226713477097688,3.2491597792766034,0.08122899448191509,605.0463573833754,6.0504635738337535
2025-09-02 11:58:00+10:00,4.229214935008174,3.2719257007878175,0.08179814251969544,609.9542459345571,6.099542459345571
2025-09-02 11:59:00+10:00,4.231607711983254,3.2946316619021743,0.08236579154755436,614.8961934274104,6.148961934274103
2025-09-02 12:00:00+10:00,4.847890233146526,3.7983469867952158,0.0949586746698804,620.5937139076032,6.205937139076031
2025-09-02 12:01:00+10:00,4.850380868813431,3.7745785712847852,0.09436446428211963,626.2555817645303,6.262555817645303
2025-09-02 12:02:00+10:00,4.852746812738809,3.7506873676369845,0.09376718419092461,631.8816128159858,6.318816128159858
2025-09-02 12:03:00+10:00,4.854987989602878,3.7266753016241796,0.09316688254060448,637.4716257684221,6.374716257684221
2025-09-02 12:04:00+10:00,4.8571043280794,3.702544303660567,0.09256360759151418,643.0254422239129,6.43025442223913
2025-09-02 12:05:00+10:00,4.859095760836748,3.6782963086971048,0.09195740771742762,648.5428866869586,6.485428866869586
2025-09-02 12:06:00+10:00,4.860962224538891,3.6539332561163373,0.09134833140290843,654.0237865711331,6.5402378657113305
2025-09-02 12:07:00+10:00,4.862703659846359,3.629457089627184,0.0907364272406796,659.4679722055739,6.594679722055739
2025-09-02 12:08:00+10:00,4.864320011417109,3.6048697571596184,0.09012174392899046,664.8752768413134,6.648752768413134
2025-09-02 12:09:00+10:00,4.865811227907354,3.5801732107592903,0.08950433026898226,670.2455366574524,6.702455366574523
2025-09-02 12:10:00+10:00,4.867177261972339,3.555369406482091,0.08888423516205227,675.5785907671755,6.755785907671754
2025-09-02 12:11:00+10:00,4.86841807026703,3.5304603042886216,0.08826150760721554,680.8742812236084,6.808742812236083
2025-09-02 12:12:00+10:00,4.869533613446768,3.505447867938621,0.08763619669846553,686.1324530255163,6.861324530255163
2025-09-02 12:13:00+10:00,4.870523856167855,3.480334064885322,0.08700835162213305,691.3529541228443,6.913529541228443
2025-09-02 12:14:00+10:00,4.871388767088085,3.4551208661697435,0.08637802165424359,696.5356354220988,6.965356354220988
2025-09-02 12:15:00+10:00,4.872128318867186,3.4298102463149194,0.08574525615787298,701.6803507915712,7.016803507915712
2025-09-02 12:16:00+10:00,4.872742488167258,3.404404183220093,0.08511010458050232,706.7869570664013,7.067869570664013
2025-09-02 12:17:00+10:00,4.873231255653089,3.378904658054821,0.08447261645137052,711.8553140534835,7.118553140534836
2025-09-02 12:18:00+10:00,4.873594605992455,3.353313655153061,0.08383284137882653,716.8852845362131,7.168852845362132
2025-09-02 12:19:00+10:00,4.8738325278563375,3.3276331619071806,0.08319082904767952,721.876734279074,7.2187673427907395
2025-09-02 12:20:00+10:00,4.873945013919084,3.301865168661933,0.08254662921654833,726.8295320320668,7.268295320320668
2025-09-02 12:21:00+10:00,4.873932060858517,3.276011668608388,0.08190029171520971,731.7435495349794,7.317435495349794
2025-09-02 12:22:00+10:00,4.873793669355965,3.2500746576778052,0.08125186644194513,736.618661521496,7.366186615214961
2025-09-02 12:23:00+10:00,4.873529844096249,3.2240561344354806,0.08060140336088702,741.4547457231492,7.4145474572314924
2025-09-02 12:24:00+10:00,4.873140593767607,3.1979580999745534,0.07994895249936383,746.2516828731111,7.462516828731111
2025-09-02 12:25:00+10:00,4.872625931061538,3.171782557809758,0.07929456394524395,751.0093567098257,7.510093567098258
2025-09-02 12:26:00+10:00,4.871985872672609,3.1455315137711604,0.07863828784427901,755.7276539804825,7.557276539804825
2025-09-02 12:27:00+10:00,4.871220439298201,3.119206975897863,0.07798017439744657,760.4064644443293,7.6040646444432936
2025-09-02 12:28:00+10:00,4.870329655638164,3.09281095433166,0.0773202738582915,765.0456808758269,7.6504568087582685
2025-09-02 12:29:00+10:00,4.869313550394459,3.0663454612106866,0.07665863653026717,769.6451990676429,7.6964519906764295
2025-09-02 12:30:00+10:00,4.868172156270689,3.039812510563024,0.07599531276407559,774.2049178334875,7.742049178334875
2025-09-02 12:31:00+10:00,4.866905509971609,3.0132141182002954,0.07533035295500738,778.7247390107879,7.787247390107878
2025-09-02 12:32:00+10:00,4.865513652202562,2.986552301611241,0.07466380754028103,783.2045674632047,7.832045674632047
2025-09-02 12:33:00+10:00,4.863996627668845,2.9598290798552584,0.07399572699638146,787.6443110829877,7.876443110829877
2025-09-02 12:34:00+10:00,4.862354485075026,2.9330464734559443,0.0733261618363986,792.0438807931715,7.920438807931715
2025-09-02 12:35:00+10:00,4.8605872771242105,2.9062065042946155,0.07265516260736539,796.4031905496134,7.964031905496134
2025-09-02 12:36:00+10:00,4.858695060517222,2.8793111955038166,0.07198277988759541,800.7221573428692,8.007221573428692
2025-09-02 12:37:00+10:00,4.856677895951738,2.8523625713608154,0.07130906428402038,805.0007011999104,8.050007011999105
2025-09-02 12:38:00+10:00,4.854535848121389,2.8253626571811115,0.07063406642952778,809.2387451856821,8.09238745185682
2025-09-02 12:39:00+10:00,4.852268985714739,2.7983134792119007,0.06995783698029752,813.4362154045,8.134362154045
2025-09-02 12:40:00+10:00,4.849877381414281,2.771217064525584,0.0692804266131396,817.5930410012884,8.175930410012883
2025-09-02 12:41:00+10:00,4.847361111895309,2.7440754409132366,0.06860188602283092,821.7091541626583,8.217091541626582
2025-09-02 12:42:00+10:00,4.844720257824777,2.7168906367781065,0.06792226591945266,825.7844901178254,8.257844901178254
2025-09-02 12:43:00+10:00,4.841954903860075,2.6896646810291016,0.06724161702572753,829.818987139369,8.29818987139369
2025-09-02 12:44:00+10:00,4.839065138647758,2.6623996029742925,0.06655999007435731,833.8125865438304,8.338125865438304
2025-09-02 12:45:00+10:00,4.836051054822201,2.6350974322144145,0.06587743580536036,837.765232692152,8.37765232692152
2025-09-02 12:46:00+10:00,4.832912749004237,2.6077601985363987,0.06519400496340996,841.6768729899567,8.416768729899566
2025-09-02 12:47:00+10:00,4.82965032179968,2.5803899318068955,0.06450974829517239,845.5474578876671,8.45547457887667
2025-09-02 12:48:00+10:00,4.826263877797848,2.552988661865833,0.06382471654664582,849.3769408804658,8.493769408804658
2025-09-02 12:49:00+10:00,4.822753525569983,2.525558418419977,0.06313896046049942,853.1652785080958,8.531652785080958
2025-09-02 12:50:00+10:00,4.819119377667655,2.4981012309365305,0.06245253077341326,856.9124303545005,8.569124303545005
2025-09-02 12:51:00+10:00,4.815361550621078,2.470619128536734,0.061765478213418344,860.6183590473056,8.606183590473057
2025-09-02 12:52:00+10:00,4.811480164937388,2.44311413988951,0.06107785349723775,864.2830302571399,8.642830302571399
2025-09-02 12:53:00+10:00,4.807475345098868,2.4155882931051282,0.0603897073276282,867.9064126967976,8.679064126967976
2025-09-02 12:54:00+10:00,4.803347219561112,2.3880436156288978,0.059701090390722446,871.488478120241,8.714884781202409
2025-09-02 12:55:00+10:00,4.79909592075113,2.360482134134889,0.05901205335337223,875.0292013214433,8.750292013214434
2025-09-02 12:56:00+10:00,4.794721585065415,2.332905874419702,0.05832264686049256,878.5285601330729,8.78528560133073
2025-09-02 12:57:00+10:00,4.790224352867953,2.305316861296261,0.057632921532406525,881.9865354250173,8.819865354250174
2025-09-02 12:58:00+10:00,4.785604368488161,2.2777171184876437,0.056942927962191095,885.4031111027488,8.854031111027489
2025-09-02 12:59:00+10:00,4.780861780218801,2.250108668520964,0.0562527167130241,888.7782741055302,8.887782741055302
2025-09-02 13:00:00+10:00,5.288158693027432,2.460826322497914,0.06152065806244785,892.4695135892771,8.92469513589277
2025-09-02 13:01:00+10:00,5.2826365325022335,2.5024894758701763,0.06256223689675441,896.2232478030824,8.962232478030824
2025-09-02 13:02:00+10:00,5.276979139347108,2.5439949575966687,0.06359987393991672,900.0392402394774,9.000392402394773
2025-09-02 13:03:00+10:00,5.271186695286318,2.5853394597944535,0.06463348649486134,903.917249429169,9.039172494291691
2025-09-02 13:04:00+10:00,5.265259386420029,2.6265196828499615,0.06566299207124904,907.857028953444,9.07857028953444
2025-09-02 13:05:00+10:00,5.2591974032216555,2.667532335600849,0.06668830839002123,911.8583274568452,9.118583274568453
2025-09-02 13:06:00+10:00,5.253000940535153,2.708374135517693,0.06770935338794233,915.9208886601218,9.159208886601219
2025-09-02 13:07:00+10:00,5.24667019757227,2.749041808885532,0.0687260452221383,920.0444513734501,9.200444513734501
2025-09-02 13:08:00+10:00,5.240205377909726,2.789532090985224,0.0697383022746306,924.228749509928,9.24228749509928
2025-09-02 13:09:00+10:00,5.233606689486352,2.829841726274647,0.07074604315686618,928.4735120993399,9.2847351209934
2025-09-02 13:10:00+10:00,5.226874344600186,2.8699674685697283,0.07174918671424321,932.7784633021945,9.327784633021945
2025-09-02 13:11:00+10:00,5.220008559905515,2.909906081225302,0.07274765203063255,937.1433224240325,9.371433224240326
2025-09-02 13:12:00+10:00,5.21300955640986,2.94965433731578,0.0737413584328945,941.5678039300061,9.415678039300062
2025-09-02 13:13:00+10:00,5.2058775594709275,2.989209019815658,0.07473022549539145,946.0516174597296,9.460516174597297
2025-09-02 13:14:00+10:00,5.198612798793506,3.0285669217798294,0.07571417304449574,950.5944678423994,9.505944678423994
2025-09-02 13:15:00+10:00,5.191215508426325,3.0677248465237326,0.07669312116309332,955.1960551121849,9.55196055112185
2025-09-02 13:16:00+10:00,5.183685926758858,3.1066796078032906,0.07766699019508226,959.8560745238899,9.598560745238899
2025-09-02 13:17:00+10:00,5.17602429651809,3.1454280299946857,0.07863570074986714,964.574216568882,9.64574216568882
2025-09-02 13:18:00+10:00,5.168230864765256,3.1839669482739383,0.07959917370684846,969.3501669912929,9.693501669912928
2025-09-02 13:19:00+10:00,5.1603058828924935,3.222293208796283,0.08055733021990708,974.1836068044873,9.741836068044874
2025-09-02 13:20:00+10:00,5.152249606619509,3.2604036688753704,0.08151009172188425,979.0742123078004,9.790742123078005
2025-09-02 13:21:00+10:00,5.144062295990178,3.2982951971622745,0.08245737992905686,984.0216551035438,9.840216551035438
2025-09-02 13:22:00+10:00,5.135744215369094,3.3359646738242787,0.08339911684560697,989.0256021142802,9.890256021142802
2025-09-02 13:23:00+10:00,5.127295633438117,3.373408990723506,0.08433522476808765,994.0857156003655,9.940857156003654
2025-09-02 13:24:00+10:00,5.118716823192847,3.4106250515953103,0.08526562628988275,999.2016531777584,9.992016531777585
2025-09-02 13:25:00+10:00,5.110008061939084,3.447609772226494,0.08619024430566234,1004.3730678360981,10.043730678360982
2025-09-02 13:26:00+10:00,5.1011696312892605,3.4843600806333184,0.08710900201583296,1009.5996079570481,10.095996079570481
2025-09-02 13:27:00+10:00,5.092201817158825,3.520872917239311,0.08802182293098278,1014.8809173329071,10.14880917332907
2025-09-02 13:28:00+10:00,5.083104909762595,3.5571452350528565,0.08892863087632141,1020.2166351854863,10.202166351854864
2025-09-02 13:29:00+10:00,5.073879203611098,3.5931739998446157,0.08982934999611539,1025.6063961852533,10.256063961852533
2025-09-02 13:30:00+10:00,5.06452499750687,3.6289561903247076,0.09072390475811769,1031.0498304707403,10.310498304707403
2025-09-02 13:31:00+10:00,5.055042594540719,3.664488798319699,0.09161221995799249,1036.5465636682197,10.365465636682197
2025-09-02 13:32:00+10:00,5.045432302087992,3.6997688289493946,0.09249422072373487,1042.0962169116438,10.420962169116438
2025-09-02 13:33:00+10:00,5.035694431804781,3.734793300803408,0.09336983252008521,1047.698406862849,10.47698406862849
2025-09-02 13:34:00+10:00,5.02582929962414,3.7695592461175367,0.09423898115293841,1053.3527457320254,10.533527457320254
2025-09-02 13:35:00+10:00,5.015837225752247,3.804063710949917,0.09510159277374793,1059.0588412984503,10.590588412984502
2025-09-02 13:36:00+10:00,5.005718534664579,3.8383037553569848,0.09595759388392462,1064.8162969314858,10.648162969314859
2025-09-02 13:37:00+10:00,4.995473555102058,3.872276453569236,0.0968069113392309,1070.6247116118398,10.706247116118398
2025-09-02 13:38:00+10:00,4.98510262006716,3.9059788941667484,0.09764947235416871,1076.48367995309,10.7648367995309
2025-09-02 13:39:00+10:00,4.974606066820028,3.939408180254525,0.09848520450636312,1082.3927922234716,10.823927922234716
2025-09-02 13:40:00+10:00,4.963984236874594,3.972561429637636,0.0993140357409409,1088.351634367928,10.88351634367928
2025-09-02 13:41:00+10:00,4.953237475994628,4.0054357749961245,0.10013589437490311,1094.3597880304221,10.943597880304221
2025-09-02 13:42:00+10:00,4.942366134189843,4.038028364059737,0.10095070910149342,1100.4168305765118,11.004168305765118
2025-09-02 13:43:00+10:00,4.931370565711951,4.070336359782441,0.10175840899456104,1106.5223351161853,11.065223351161853
2025-09-02 13:44:00+10:00,4.920251129050732,4.102356940516737,0.10255892351291843,1112.6758705269604,11.126758705269603
2025-09-02 13:45:00+10:00,4.909008186930082,4.134087300187765,0.10335218250469413,1118.877001477242,11.18877001477242
2025-09-02 13:46:00+10:00,4.89764210630408,4.165524648467226,0.10413811621168065,1125.1252884499427,11.251252884499428
2025-09-02 13:47:00+10:00,4.886153258353032,4.196666210947088,0.10491665527367719,1131.4202877663633,11.314202877663634
2025-09-02 13:48:00+10:00,4.874542018479553,4.227509229313119,0.10568773073282797,1137.761551610333,11.377615516103331
2025-09-02 13:49:00+10:00,4.862808766304592,4.258050961518185,0.10645127403795462,1144.1486280526103,11.441486280526103
2025-09-02 13:50:00+10:00,4.850953885663531,4.288288681955405,0.10720721704888511,1150.5810610755434,11.505810610755434
2025-09-02 13:51:00+10:00,4.838977764602253,4.318219681631084,0.1079554920407771,1157.05839059799,11.5705839059799
2025-09-02 13:52:00+10:00,4.826880795373218,4.347841268337455,0.10869603170843638,1163.580152500496,11.635801525004961
